id,medallion, hack_license, vendor_id, pickup_datetime, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount
3096,2013002989,2013002986,VTS,2013-01-01 00:11:00,CSH,16.5,0.5,0.5,0.0,0.0,17.5
3097,2013002990,2013002987,VTS,2013-01-01 00:11:00,CSH,5.0,0.5,0.5,0.0,0.0,6.0
3098,2013002991,2013002988,VTS,2013-01-01 00:11:00,CSH,11.0,0.5,0.5,0.0,0.0,12.0
3099,2013002992,2013002989,CMT,2013-01-01 00:11:00,CSH,10.0,0.5,0.5,0.0,0.0,11.0
3100,2013002993,2013002990,VTS,2013-01-01 00:11:00,CSH,20.0,0.5,0.5,0.0,0.0,21.0
3101,2013002994,2013002991,VTS,2013-01-01 00:11:00,CRD,6.5,0.5,0.5,1.0,0.0,8.5
3102,2013002995,2013002992,VTS,2013-01-01 00:11:00,CRD,5.0,0.5,0.5,1.38,0.0,7.38
3103,2013002996,2013002993,VTS,2013-01-01 00:11:00,CSH,23.5,0.5,0.5,0.0,0.0,24.5
3104,2013002997,2013002994,VTS,2013-01-01 00:11:00,CSH,11.0,0.5,0.5,0.0,0.0,12.0
3105,2013002998,2013002995,VTS,2013-01-01 00:11:00,CRD,15.0,0.5,0.5,1.5,0.0,17.5
3106,2013002999,2013002996,VTS,2013-01-01 00:11:00,CSH,12.0,0.5,0.5,0.0,0.0,13.0
3107,2013003000,2013002997,VTS,2013-01-01 00:11:00,CSH,58.5,0.5,0.5,0.0,4.8,64.3
3108,2013003001,2013002998,VTS,2013-01-01 00:11:00,CRD,22.0,0.5,0.5,1.0,0.0,24.0
3109,2013003002,2013002999,VTS,2013-01-01 00:11:00,CRD,3.5,0.5,0.5,1.0,0.0,5.5
3110,2013003003,2013003000,VTS,2013-01-01 00:11:00,CRD,9.0,0.5,0.5,1.9,0.0,11.9
3111,2013003004,2013003001,VTS,2013-01-01 00:11:00,CRD,15.0,0.5,0.5,2.0,0.0,18.0
3112,2013003005,2013003002,VTS,2013-01-01 00:11:00,CRD,6.5,0.5,0.5,1.4,0.0,8.9
3113,2013003006,2013003003,VTS,2013-01-01 00:11:00,CRD,16.5,0.5,0.5,3.4,0.0,20.9
3114,2013003007,2013003004,VTS,2013-01-01 00:11:00,CRD,7.5,0.5,0.5,1.6,0.0,10.1
3115,2013003008,2013003005,VTS,2013-01-01 00:11:00,CSH,7.0,0.5,0.5,0.0,0.0,8.0
3116,2013003009,2013003006,VTS,2013-01-01 00:11:00,CSH,6.0,0.5,0.5,0.0,0.0,7.0
3117,2013003010,2013003007,VTS,2013-01-01 00:11:00,CRD,19.0,0.5,0.5,2.0,0.0,22.0
3118,2013003011,2013003008,VTS,2013-01-01 00:11:00,CRD,16.5,0.5,0.5,1.0,0.0,18.5
3119,2013003012,2013003009,VTS,2013-01-01 00:11:00,CSH,9.5,0.5,0.5,0.0,0.0,10.5
3120,2013003013,2013003010,VTS,2013-01-01 00:11:00,CSH,7.5,0.5,0.5,0.0,0.0,8.5
3121,2013003014,2013003011,VTS,2013-01-01 00:11:00,CSH,16.5,0.5,0.5,0.0,0.0,17.5
3122,2013003015,2013003012,VTS,2013-01-01 00:11:00,CSH,15.5,0.5,0.5,0.0,0.0,16.5
3123,2013003016,2013003013,VTS,2013-01-01 00:11:00,CRD,12.0,0.5,0.5,2.0,0.0,15.0
3124,2013003017,2013003014,VTS,2013-01-01 00:11:00,CSH,7.5,0.5,0.5,0.0,0.0,8.5
3125,2013003018,2013003015,VTS,2013-01-01 00:11:00,CSH,14.5,0.5,0.5,0.0,0.0,15.5
3126,2013003019,2013003016,VTS,2013-01-01 00:11:00,CSH,20.5,0.5,0.5,0.0,0.0,21.5
3127,2013003020,2013003017,VTS,2013-01-01 00:11:00,CSH,8.5,0.5,0.5,0.0,0.0,9.5
3128,2013003021,2013003018,VTS,2013-01-01 00:11:00,CSH,9.5,0.5,0.5,0.0,0.0,10.5
3129,2013003022,2013003019,VTS,2013-01-01 00:11:00,CRD,12.5,0.5,0.5,0.0,0.0,13.5
3130,2013003023,2013003020,VTS,2013-01-01 00:11:00,CSH,12.5,0.5,0.5,0.0,0.0,13.5
3131,2013003024,2013003021,VTS,2013-01-01 00:11:00,CSH,5.0,0.5,0.5,0.0,0.0,6.0
3132,2013003025,2013003022,VTS,2013-01-01 00:11:00,CRD,12.0,0.5,0.5,2.5,0.0,15.5
3133,2013003026,2013003023,VTS,2013-01-01 00:11:00,CSH,8.5,0.5,0.5,0.0,0.0,9.5
3134,2013003027,2013003024,VTS,2013-01-01 00:11:00,CSH,11.5,0.5,0.5,0.0,0.0,12.5
3135,2013003028,2013003025,VTS,2013-01-01 00:11:00,CRD,9.5,0.5,0.5,2.0,0.0,12.5
3136,2013003029,2013003026,VTS,2013-01-01 00:11:00,CSH,14.0,0.5,0.5,0.0,0.0,15.0
3137,2013003030,2013003027,VTS,2013-01-01 00:11:00,CRD,6.0,0.5,0.5,1.3,0.0,8.3
3138,2013003031,2013003028,VTS,2013-01-01 00:11:00,CSH,9.0,0.5,0.5,0.0,0.0,10.0
3139,2013003032,2013003029,VTS,2013-01-01 00:11:00,CSH,13.5,0.5,0.5,0.0,0.0,14.5
3140,2013003033,2013003030,VTS,2013-01-01 00:11:00,CSH,9.0,0.5,0.5,0.0,0.0,10.0
3141,2013003034,2013003031,CMT,2013-01-01 00:11:01,CSH,14.5,0.5,0.5,0.0,0.0,15.5
3142,2013003035,2013003032,CMT,2013-01-01 00:11:02,CRD,10.0,0.5,0.5,2.2,0.0,13.2
3143,2013003036,2013003033,CMT,2013-01-01 00:11:02,CRD,9.0,0.5,0.5,2.0,0.0,12.0
3144,2013003037,2013003034,CMT,2013-01-01 00:11:02,CRD,9.5,0.5,0.5,2.1,0.0,12.6
3145,2013003038,2013003035,CMT,2013-01-01 00:11:02,CRD,18.5,0.5,0.5,3.9,0.0,23.4
3146,2013003039,2013003036,CMT,2013-01-01 00:11:02,CRD,26.0,0.5,0.5,5.0,0.0,32.0
3147,2013003040,2013003037,CMT,2013-01-01 00:11:03,CRD,7.5,0.5,0.5,1.7,0.0,10.2
3148,2013003041,2013003038,CMT,2013-01-01 00:11:03,CSH,15.5,0.5,0.5,0.0,0.0,16.5
3149,2013003042,2013003039,CMT,2013-01-01 00:11:03,CSH,7.5,0.5,0.5,0.0,0.0,8.5
3150,2013003043,2013003040,CMT,2013-01-01 00:11:04,CSH,18.5,0.5,0.5,0.0,0.0,19.5
3151,2013003044,2013003041,CMT,2013-01-01 00:11:04,CRD,7.0,0.5,0.5,1.6,0.0,9.6
3152,2013000991,2013000988,CMT,2013-01-01 00:11:04,CRD,5.5,0.5,0.5,1.62,0.0,8.12
3153,2013003045,2013003042,CMT,2013-01-01 00:11:04,CSH,16.5,0.5,0.5,0.0,0.0,17.5
3154,2013003046,2013003043,CMT,2013-01-01 00:11:05,CSH,5.0,0.5,0.5,0.0,0.0,6.0
3155,2013003047,2013003044,CMT,2013-01-01 00:11:05,CSH,8.5,0.5,0.5,0.0,0.0,9.5
3156,2013003048,2013003045,CMT,2013-01-01 00:11:05,CSH,8.5,0.5,0.5,0.0,0.0,9.5
3157,2013003049,2013003046,CMT,2013-01-01 00:11:06,CSH,23.5,0.5,0.5,0.0,0.0,24.5
3158,2013003050,2013003047,CMT,2013-01-01 00:11:06,CSH,15.5,0.5,0.5,0.0,0.0,16.5
3159,2013003051,2013003048,CMT,2013-01-01 00:11:06,CRD,10.5,0.5,0.5,2.0,0.0,13.5
3160,2013003052,2013003049,CMT,2013-01-01 00:11:06,CRD,14.0,0.5,0.5,1.1,0.0,16.1
3161,2013003053,2013003050,CMT,2013-01-01 00:11:06,CRD,10.5,0.5,0.5,1.0,0.0,12.5
3162,2013000196,2013000196,CMT,2013-01-01 00:11:06,CRD,12.0,0.5,0.5,1.0,0.0,14.0
3163,2013003054,2013003051,CMT,2013-01-01 00:11:06,CRD,16.5,0.5,0.5,10.08,0.0,27.58
3164,2013003055,2013003052,CMT,2013-01-01 00:11:06,CRD,16.5,0.5,0.5,1.5,0.0,19.0
3165,2013003056,2013003053,CMT,2013-01-01 00:11:07,CSH,7.5,0.5,0.5,0.0,0.0,8.5
3166,2013003057,2013003054,CMT,2013-01-01 00:11:07,CSH,31.5,0.5,0.5,0.0,0.0,32.5
3167,2013003058,2013003055,CMT,2013-01-01 00:11:07,CSH,3.5,0.5,0.5,0.0,0.0,4.5
3168,2013003059,2013003056,CMT,2013-01-01 00:11:07,CRD,14.0,0.5,0.5,1.9,0.0,16.9
3169,2013003060,2013003057,CMT,2013-01-01 00:11:08,CSH,3.5,0.5,0.5,0.0,0.0,4.5
3170,2013003061,2013003058,CMT,2013-01-01 00:11:08,CSH,4.0,0.5,0.5,0.0,0.0,5.0
3171,2013003062,2013003059,CMT,2013-01-01 00:11:08,CRD,7.0,0.5,0.5,1.6,0.0,9.6
3172,2013003063,2013003060,CMT,2013-01-01 00:11:08,CSH,18.0,0.5,0.5,0.0,0.0,19.0
3173,2013003064,2013003061,CMT,2013-01-01 00:11:08,CRD,17.5,0.5,0.5,3.7,0.0,22.2
3174,2013003065,2013003062,CMT,2013-01-01 00:11:08,CSH,11.0,0.5,0.5,0.0,0.0,12.0
3175,2013003066,2013003063,CMT,2013-01-01 00:11:09,CRD,27.5,0.5,0.5,7.12,0.0,35.62
3176,2013003067,2013003064,CMT,2013-01-01 00:11:09,CSH,10.5,0.5,0.5,0.0,0.0,11.5
3177,2013000732,2013000729,CMT,2013-01-01 00:11:09,CRD,7.0,0.5,0.5,1.5,0.0,9.5
3178,2013003068,2013003065,CMT,2013-01-01 00:11:10,CSH,7.5,0.5,0.5,0.0,0.0,8.5
3179,2013003069,2013003066,CMT,2013-01-01 00:11:10,CSH,11.5,0.5,0.5,0.0,0.0,12.5
3180,2013003070,2013003067,CMT,2013-01-01 00:11:11,CRD,6.5,0.5,0.5,1.5,0.0,9.0
3181,2013003071,2013003068,CMT,2013-01-01 00:11:11,CSH,16.5,0.5,0.5,0.0,0.0,17.5
3182,2013003072,2013003069,CMT,2013-01-01 00:11:11,CSH,11.0,0.5,0.5,0.0,0.0,12.0
3183,2013003073,2013003070,CMT,2013-01-01 00:11:11,CSH,17.0,0.5,0.5,0.0,0.0,18.0
3184,2013003074,2013003071,CMT,2013-01-01 00:11:12,CSH,8.5,0.5,0.5,0.0,0.0,9.5
3185,2013003075,2013003072,CMT,2013-01-01 00:11:12,CRD,9.5,0.5,0.5,2.1,0.0,12.6
3186,2013002707,2013002704,CMT,2013-01-01 00:11:12,CSH,15.0,0.5,0.5,0.0,0.0,16.0
3187,2013003076,2013003073,CMT,2013-01-01 00:11:12,CSH,8.0,0.5,0.5,0.0,0.0,9.0
3188,2013003077,2013003074,CMT,2013-01-01 00:11:13,CRD,5.0,0.5,0.5,1.2,0.0,7.2
3189,2013003078,2013003075,CMT,2013-01-01 00:11:13,CSH,8.5,0.5,0.5,0.0,0.0,9.5
3190,2013003079,2013003076,CMT,2013-01-01 00:11:13,CRD,39.5,0.5,0.5,6.51,0.0,47.01
3191,2013003080,2013003077,CMT,2013-01-01 00:11:13,CSH,34.5,0.5,0.5,0.0,0.0,35.5
3192,2013000962,2013000959,CMT,2013-01-01 00:11:13,CSH,7.0,0.5,0.5,0.0,0.0,8.0
3193,2013003081,2013003078,CMT,2013-01-01 00:11:14,CSH,16.0,0.5,0.5,0.0,0.0,17.0
3194,2013003082,2013003079,CMT,2013-01-01 00:11:14,CSH,6.5,0.5,0.5,0.0,0.0,7.5
3195,2013003083,2013003080,CMT,2013-01-01 00:11:14,CSH,4.0,0.5,0.5,0.0,0.0,5.0
3196,2013003084,2013003081,CMT,2013-01-01 00:11:15,CRD,11.0,0.5,0.5,3.0,0.0,15.0
3197,2013003085,2013003082,CMT,2013-01-01 00:11:15,CSH,11.0,0.5,0.5,0.0,0.0,12.0
3198,2013003086,2013003083,CMT,2013-01-01 00:11:15,CRD,9.0,0.5,0.5,1.0,0.0,11.0
3199,2013003087,2013003084,CMT,2013-01-01 00:11:15,CSH,13.0,0.5,0.5,0.0,0.0,14.0
3200,2013000531,2013000529,CMT,2013-01-01 00:11:15,CSH,13.5,0.5,0.5,0.0,0.0,14.5
3201,2013003088,2013003085,CMT,2013-01-01 00:11:15,CRD,25.5,0.5,0.5,5.3,0.0,31.8
3202,2013003089,2013003086,CMT,2013-01-01 00:11:15,CRD,8.5,0.5,0.5,1.9,0.0,11.4
3203,2013003090,2013003087,CMT,2013-01-01 00:11:15,CSH,18.0,0.5,0.5,0.0,0.0,19.0
3204,2013003091,2013003088,CMT,2013-01-01 00:11:16,CSH,6.5,0.5,0.5,0.0,0.0,7.5
3205,2013003092,2013003089,CMT,2013-01-01 00:11:16,CSH,5.0,0.5,0.5,0.0,0.0,6.0
3206,2013003093,2013003090,CMT,2013-01-01 00:11:16,CSH,6.5,0.5,0.5,0.0,0.0,7.5
3207,2013003094,2013003091,CMT,2013-01-01 00:11:16,CSH,6.5,0.5,0.5,0.0,0.0,7.5
3208,2013003095,2013003092,CMT,2013-01-01 00:11:16,CSH,17.0,0.5,0.5,0.0,0.0,18.0
3209,2013003096,2013003093,CMT,2013-01-01 00:11:16,CSH,4.5,0.5,0.5,0.0,0.0,5.5
3210,2013003097,2013003094,CMT,2013-01-01 00:11:17,CRD,7.5,0.5,0.5,0.5,0.0,9.0
3211,2013003098,2013003095,CMT,2013-01-01 00:11:17,CRD,14.0,0.5,0.5,3.02,0.0,18.02
3212,2013003099,2013003096,CMT,2013-01-01 00:11:17,CRD,16.5,0.5,0.5,4.37,0.0,21.87
3213,2013003100,2013003097,CMT,2013-01-01 00:11:17,CRD,7.5,0.5,0.5,3.0,0.0,11.5
3214,2013000972,2013000969,CMT,2013-01-01 00:11:17,CRD,6.0,0.5,0.5,1.4,0.0,8.4
3215,2013003101,2013003098,CMT,2013-01-01 00:11:17,CRD,14.5,0.5,0.5,3.1,0.0,18.6
3216,2013003102,2013003099,CMT,2013-01-01 00:11:18,CSH,10.0,0.5,0.5,0.0,0.0,11.0
3217,2013003103,2013003100,CMT,2013-01-01 00:11:18,CSH,10.0,0.5,0.5,0.0,0.0,11.0
3218,2013003104,2013003101,CMT,2013-01-01 00:11:18,CSH,16.5,0.5,0.5,0.0,0.0,17.5
3219,2013003105,2013003102,CMT,2013-01-01 00:11:18,CSH,9.0,0.5,0.5,0.0,0.0,10.0
3220,2013003106,2013003103,CMT,2013-01-01 00:11:18,CRD,18.0,0.5,0.5,2.0,0.0,21.0
3221,2013003107,2013003104,CMT,2013-01-01 00:11:19,CSH,16.5,0.5,0.5,0.0,0.0,17.5
3222,2013003108,2013003105,CMT,2013-01-01 00:11:19,CRD,12.0,0.5,0.5,2.6,0.0,15.6
3223,2013000684,2013000681,CMT,2013-01-01 00:11:19,CRD,14.0,0.5,0.5,3.0,0.0,18.0
3224,2013003109,2013003106,CMT,2013-01-01 00:11:20,CSH,5.5,0.5,0.5,0.0,0.0,6.5
3225,2013003110,2013003107,CMT,2013-01-01 00:11:20,CRD,22.0,0.5,0.5,3.0,0.0,26.0
3226,2013003111,2013003108,CMT,2013-01-01 00:11:20,CSH,8.0,0.5,0.5,0.0,0.0,9.0
3227,2013003112,2013003109,CMT,2013-01-01 00:11:21,CSH,6.5,0.5,0.5,0.0,0.0,7.5
3228,2013003113,2013003110,CMT,2013-01-01 00:11:21,CSH,40.0,0.5,0.5,0.0,0.0,41.0
3229,2013003114,2013003111,CMT,2013-01-01 00:11:22,CRD,14.5,0.5,0.5,3.1,0.0,18.6
3230,2013003115,2013003112,CMT,2013-01-01 00:11:22,CRD,26.0,0.5,0.5,0.0,0.0,27.0
3231,2013003116,2013003113,CMT,2013-01-01 00:11:23,CRD,28.0,0.5,0.5,7.25,0.0,36.25
3232,2013003117,2013003114,CMT,2013-01-01 00:11:23,CSH,13.5,0.5,0.5,0.0,0.0,14.5
3233,2013003118,2013003115,CMT,2013-01-01 00:11:24,CRD,9.5,0.5,0.5,2.1,0.0,12.6
3234,2013003119,2013003116,CMT,2013-01-01 00:11:24,CSH,9.0,0.5,0.5,0.0,0.0,10.0
3235,2013003120,2013003117,CMT,2013-01-01 00:11:24,CSH,16.5,0.5,0.5,0.0,0.0,17.5
3236,2013003121,2013003118,CMT,2013-01-01 00:11:24,CRD,14.0,0.5,0.5,3.0,0.0,18.0
3237,2013003122,2013003119,CMT,2013-01-01 00:11:24,CRD,24.0,0.5,0.5,5.96,4.8,35.76
3238,2013003123,2013003120,CMT,2013-01-01 00:11:24,CRD,8.0,0.5,0.5,1.8,0.0,10.8
3239,2013003124,2013003121,CMT,2013-01-01 00:11:25,CRD,4.5,0.5,0.5,1.65,0.0,7.15
3240,2013003125,2013003122,CMT,2013-01-01 00:11:25,CSH,12.0,0.5,0.5,0.0,0.0,13.0
3241,2013003126,2013003123,CMT,2013-01-01 00:11:25,CSH,13.0,0.5,0.5,0.0,0.0,14.0
3242,2013003127,2013003124,CMT,2013-01-01 00:11:26,CSH,25.0,0.5,0.5,0.0,0.0,26.0
3243,2013001561,2013001558,CMT,2013-01-01 00:11:26,CRD,5.5,0.5,0.5,1.3,0.0,7.8
3244,2013003128,2013003125,CMT,2013-01-01 00:11:26,CSH,10.5,0.5,0.5,0.0,0.0,11.5
3245,2013001282,2013001279,CMT,2013-01-01 00:11:26,CSH,9.0,0.5,0.5,0.0,0.0,10.0
3246,2013003129,2013003126,CMT,2013-01-01 00:11:27,CSH,18.5,0.5,0.5,0.0,0.0,19.5
3247,2013003130,2013003127,CMT,2013-01-01 00:11:27,CSH,12.5,0.5,0.5,0.0,0.0,13.5
3248,2013003131,2013003128,CMT,2013-01-01 00:11:27,CRD,8.5,0.5,0.5,1.9,0.0,11.4
3249,2013003132,2013003129,CMT,2013-01-01 00:11:27,CRD,13.0,0.5,0.5,2.8,0.0,16.8
3250,2013000779,2013000776,CMT,2013-01-01 00:11:27,CRD,11.0,0.5,0.5,3.0,0.0,15.0
3251,2013003133,2013003130,CMT,2013-01-01 00:11:27,CRD,6.5,0.5,0.5,1.5,0.0,9.0
3252,2013003134,2013003131,CMT,2013-01-01 00:11:27,CSH,9.5,0.5,0.5,0.0,0.0,10.5
3253,2013001235,2013001232,CMT,2013-01-01 00:11:28,CRD,12.5,0.5,0.5,2.7,0.0,16.2
3254,2013003135,2013003132,CMT,2013-01-01 00:11:28,CRD,8.5,0.5,0.5,1.9,0.0,11.4
3255,2013003136,2013003133,CMT,2013-01-01 00:11:28,CSH,4.5,0.5,0.5,0.0,0.0,5.5
3256,2013003137,2013003134,CMT,2013-01-01 00:11:30,CRD,14.0,0.5,0.5,4.95,4.8,24.75
3257,2013003138,2013003135,CMT,2013-01-01 00:11:30,CRD,7.5,0.5,0.5,2.12,0.0,10.62
3258,2013003139,2013003136,CMT,2013-01-01 00:11:30,CSH,8.0,0.5,0.5,0.0,0.0,9.0
3259,2013003140,2013003137,CMT,2013-01-01 00:11:30,CRD,5.5,0.5,0.5,1.0,0.0,7.5
3260,2013003141,2013003138,CMT,2013-01-01 00:11:30,CSH,12.5,0.5,0.5,0.0,0.0,13.5
3261,2013003142,2013003139,CMT,2013-01-01 00:11:30,CRD,40.0,0.0,0.0,9.65,8.25,57.9
3262,2013003143,2013003140,CMT,2013-01-01 00:11:31,CSH,13.5,0.5,0.5,0.0,0.0,14.5
3263,2013003144,2013003141,CMT,2013-01-01 00:11:31,CRD,21.5,0.5,0.5,4.5,0.0,27.0
3264,2013003145,2013003142,CMT,2013-01-01 00:11:32,CRD,10.5,0.5,0.5,2.3,0.0,13.8
3265,2013003146,2013003143,CMT,2013-01-01 00:11:33,CRD,14.0,0.5,0.5,2.25,0.0,17.25
3266,2013003147,2013003144,CMT,2013-01-01 00:11:33,CSH,13.0,0.5,0.5,0.0,0.0,14.0
3267,2013003148,2013003145,CMT,2013-01-01 00:11:33,CSH,6.5,0.5,0.5,0.0,0.0,7.5
3268,2013001369,2013001366,CMT,2013-01-01 00:11:34,CSH,4.5,0.5,0.5,0.0,0.0,5.5
3269,2013000757,2013000754,CMT,2013-01-01 00:11:34,CSH,16.5,0.5,0.5,0.0,0.0,17.5
3270,2013000540,2013000538,CMT,2013-01-01 00:11:34,CRD,6.0,0.5,0.5,1.75,0.0,8.75
3271,2013003149,2013003146,CMT,2013-01-01 00:11:34,CSH,9.0,0.5,0.5,0.0,0.0,10.0
3272,2013003150,2013003147,CMT,2013-01-01 00:11:35,CSH,7.0,0.5,0.5,0.0,0.0,8.0
3273,2013000509,2013000507,CMT,2013-01-01 00:11:35,CRD,16.5,0.5,0.5,4.35,0.0,21.85
3274,2013003151,2013003148,CMT,2013-01-01 00:11:35,CRD,7.5,0.5,0.5,3.0,0.0,11.5
3275,2013003152,2013003149,CMT,2013-01-01 00:11:36,CRD,5.0,0.5,0.5,1.2,0.0,7.2
3276,2013003153,2013003150,CMT,2013-01-01 00:11:36,CSH,26.0,0.5,0.5,0.0,0.0,27.0
3277,2013003154,2013003151,CMT,2013-01-01 00:11:36,CSH,6.0,0.5,0.5,0.0,0.0,7.0
3278,2013003155,2013003152,CMT,2013-01-01 00:11:36,CSH,14.0,0.5,0.5,0.0,0.0,15.0
3279,2013003156,2013003153,CMT,2013-01-01 00:11:36,CSH,7.0,0.5,0.5,0.0,0.0,8.0
3280,2013003157,2013003154,CMT,2013-01-01 00:11:36,CRD,14.0,0.5,0.5,3.75,0.0,18.75
3281,2013003158,2013003155,CMT,2013-01-01 00:11:37,CRD,10.0,0.5,0.5,1.0,0.0,12.0
3282,2013003159,2013003156,CMT,2013-01-01 00:11:38,CRD,12.0,0.5,0.5,2.6,0.0,15.6
3283,2013003160,2013003157,CMT,2013-01-01 00:11:39,CSH,12.0,0.5,0.5,0.0,0.0,13.0
3284,2013003161,2013003158,CMT,2013-01-01 00:11:39,CRD,23.0,0.5,0.5,4.8,0.0,28.8
3285,2013003162,2013003159,CMT,2013-01-01 00:11:39,CSH,10.0,0.5,0.5,0.0,0.0,11.0
3286,2013003163,2013003160,CMT,2013-01-01 00:11:39,CSH,19.5,0.5,0.5,0.0,0.0,20.5
3287,2013003164,2013003161,CMT,2013-01-01 00:11:39,CRD,7.5,0.5,0.5,1.0,0.0,9.5
3288,2013003165,2013003162,CMT,2013-01-01 00:11:39,CSH,6.5,0.5,0.5,0.0,0.0,7.5
3289,2013003166,2013003163,CMT,2013-01-01 00:11:40,CSH,7.0,0.5,0.5,0.0,0.0,8.0
3290,2013003167,2013003164,CMT,2013-01-01 00:11:40,CSH,5.5,0.5,0.5,0.0,0.0,6.5
3291,2013003168,2013003165,CMT,2013-01-01 00:11:41,CSH,17.5,0.5,0.5,0.0,0.0,18.5
3292,2013003169,2013003166,CMT,2013-01-01 00:11:41,CRD,14.0,0.5,0.5,3.0,0.0,18.0
3293,2013003170,2013003167,CMT,2013-01-01 00:11:41,CSH,11.0,0.5,0.5,0.0,0.0,12.0
3294,2013003171,2013003168,CMT,2013-01-01 00:11:41,CSH,5.5,0.5,0.5,0.0,0.0,6.5
3295,2013003172,2013003169,CMT,2013-01-01 00:11:42,CSH,17.0,0.5,0.5,0.0,0.0,18.0
3296,2013000971,2013000968,CMT,2013-01-01 00:11:42,CSH,7.0,0.5,0.5,0.0,0.0,8.0
3297,2013003173,2013003170,CMT,2013-01-01 00:11:42,CSH,7.0,0.5,0.5,0.0,0.0,8.0
3298,2013003174,2013003171,CMT,2013-01-01 00:11:43,CSH,10.5,0.5,0.5,0.0,0.0,11.5
3299,2013000976,2013000973,CMT,2013-01-01 00:11:43,CSH,9.0,0.5,0.5,0.0,0.0,10.0
3300,2013003175,2013003172,CMT,2013-01-01 00:11:43,CSH,17.0,0.5,0.5,0.0,0.0,18.0
3301,2013003176,2013003173,CMT,2013-01-01 00:11:43,CSH,11.5,0.5,0.5,0.0,0.0,12.5
3302,2013000107,2013000107,CMT,2013-01-01 00:11:44,CSH,7.5,0.5,0.5,0.0,0.0,8.5
3303,2013000990,2013000987,CMT,2013-01-01 00:11:44,CRD,12.0,0.5,0.5,2.6,0.0,15.6
3304,2013003177,2013003174,CMT,2013-01-01 00:11:44,CSH,11.0,0.5,0.5,0.0,0.0,12.0
3305,2013003178,2013003175,CMT,2013-01-01 00:11:44,CSH,12.5,0.5,0.5,0.0,0.0,13.5
3306,2013003179,2013003176,CMT,2013-01-01 00:11:44,CRD,4.5,0.5,0.5,1.0,0.0,6.5
3307,2013003180,2013003177,CMT,2013-01-01 00:11:44,CSH,6.0,0.5,0.5,0.0,0.0,7.0
3308,2013003181,2013003178,CMT,2013-01-01 00:11:45,CSH,14.5,0.5,0.5,0.0,0.0,15.5
3309,2013003182,2013003179,CMT,2013-01-01 00:11:45,CSH,10.5,0.5,0.5,0.0,0.0,11.5
3310,2013000207,2013000207,CMT,2013-01-01 00:11:45,CRD,14.5,0.5,0.5,5.0,0.0,20.5
3311,2013003183,2013003180,CMT,2013-01-01 00:11:45,CSH,5.0,0.5,0.5,0.0,0.0,6.0
3312,2013001623,2013001620,CMT,2013-01-01 00:11:45,NOC,2.5,0.5,0.5,0.0,0.0,3.5
3313,2013003184,2013003181,CMT,2013-01-01 00:11:46,CRD,12.0,0.5,0.5,2.6,0.0,15.6
3314,2013000312,2013000312,CMT,2013-01-01 00:11:46,CSH,3.5,0.5,0.5,0.0,0.0,4.5
3315,2013003185,2013003182,CMT,2013-01-01 00:11:46,CSH,8.5,0.5,0.5,0.0,0.0,9.5
3316,2013003186,2013003183,CMT,2013-01-01 00:11:47,CSH,12.5,0.5,0.5,0.0,0.0,13.5
3317,2013003187,2013003184,CMT,2013-01-01 00:11:47,CSH,7.5,0.5,0.5,0.0,0.0,8.5
3318,2013003188,2013003185,CMT,2013-01-01 00:11:47,CSH,10.0,0.5,0.5,0.0,0.0,11.0
3319,2013000188,2013000188,CMT,2013-01-01 00:11:47,CSH,16.5,0.5,0.5,0.0,0.0,17.5
3320,2013003189,2013003186,CMT,2013-01-01 00:11:47,CSH,19.0,0.5,0.5,0.0,0.0,20.0
3321,2013003190,2013003187,CMT,2013-01-01 00:11:48,CRD,15.5,0.5,0.5,3.3,0.0,19.8
3322,2013003191,2013003188,CMT,2013-01-01 00:11:48,CSH,17.0,0.5,0.5,0.0,0.0,18.0
3323,2013003192,2013003189,CMT,2013-01-01 00:11:48,CRD,4.5,0.5,0.5,1.1,0.0,6.6
3324,2013003193,2013003190,CMT,2013-01-01 00:11:48,CRD,7.5,0.5,0.5,1.0,0.0,9.5
3325,2013003194,2013003191,CMT,2013-01-01 00:11:48,CSH,3.5,0.5,0.5,0.0,0.0,4.5
3326,2013003195,2013003192,CMT,2013-01-01 00:11:49,CSH,24.0,0.5,0.5,0.0,0.0,25.0
3327,2013003196,2013003193,CMT,2013-01-01 00:11:49,CSH,21.0,0.5,0.5,0.0,0.0,22.0
3328,2013003197,2013003194,CMT,2013-01-01 00:11:50,CSH,9.0,0.5,0.5,0.0,0.0,10.0
3329,2013003198,2013003195,CMT,2013-01-01 00:11:51,CSH,8.5,0.5,0.5,0.0,0.0,9.5
3330,2013003199,2013003196,CMT,2013-01-01 00:11:51,CRD,9.0,0.5,0.5,1.0,0.0,11.0
3331,2013003200,2013003197,CMT,2013-01-01 00:11:51,CSH,8.0,0.5,0.5,0.0,0.0,9.0
3332,2013003201,2013003198,CMT,2013-01-01 00:11:51,CSH,4.0,0.5,0.5,0.0,0.0,5.0
3333,2013003202,2013003199,CMT,2013-01-01 00:11:51,CRD,14.0,0.5,0.5,3.0,0.0,18.0
3334,2013003203,2013003200,CMT,2013-01-01 00:11:52,CRD,13.5,0.5,0.5,2.9,0.0,17.4
3335,2013003204,2013003201,CMT,2013-01-01 00:11:52,CSH,15.0,0.5,0.5,0.0,0.0,16.0
